# Temperature_K	Gx_W_per_K	Gy_W_per_K	Gx_per_area_W_per_m2K	Gy_per_area_W_per_m2K
190.00000000	3.362353595956e-10	2.848133877247e-10	4.342186294627e+09	3.266306023741e+09
192.00000000	3.403660321797e-10	2.878064314284e-10	4.395530326926e+09	3.300630943495e+09
194.00000000	3.444841135758e-10	2.907663824152e-10	4.448711755018e+09	3.334576348293e+09
196.00000000	3.485895058771e-10	2.936934339631e-10	4.501729314522e+09	3.368144454691e+09
198.00000000	3.526821071384e-10	2.965877942008e-10	4.554581688905e+09	3.401337649557e+09
200.00000000	3.567618115997e-10	2.994496849063e-10	4.607267512369e+09	3.434158476294e+09
202.00000000	3.608285099223e-10	3.022793403664e-10	4.659785372900e+09	3.466609621755e+09
204.00000000	3.648820894366e-10	3.050770062931e-10	4.712133815468e+09	3.498693903825e+09
206.00000000	3.689224343981e-10	3.078429387977e-10	4.764311345335e+09	3.530414259644e+09
208.00000000	3.729494262505e-10	3.105774034183e-10	4.816316431448e+09	3.561773734469e+09
210.00000000	3.769629438926e-10	3.132806742010e-10	4.868147509891e+09	3.592775471122e+09
212.00000000	3.809628639488e-10	3.159530328316e-10	4.919802987377e+09	3.623422700040e+09
214.00000000	3.849490610406e-10	3.185947678154e-10	4.971281244752e+09	3.653718729871e+09
216.00000000	3.889214080584e-10	3.212061737061e-10	5.022580640506e+09	3.683666938624e+09
218.00000000	3.928797764313e-10	3.237875503776e-10	5.073699514257e+09	3.713270765322e+09
220.00000000	3.968240363953e-10	3.263392023411e-10	5.124636190217e+09	3.742533702172e+09
