# meta_json: {"atom_symbols": ["C", "C"], "lattice_vectors_override_angstrom": [[2.469655696382301, 0.0, 0.0], [-1.2348278481911505, 2.1380926429787674, 0.0], [0.0, 0.0, 14.999990090129273]], "lattice_vectors_raw": null, "source_format": "qe_q2r_fc", "thickness_angstrom": 3.35, "thickness_direction": 3, "transport_direction": 1, "transverse_area_m2": 7.162610353978872e-20}
# omega_qe	freq_thz	freq_cm^-1	transmission	transmission_per_m2
1.1961821917e-02	39.35250366	1312.65822785	9.000523997201e-01	1.256598300395e+19
1.2157917358e-02	39.99762667	1334.17721519	1.078691778254e+00	1.506003712257e+19
1.2354012800e-02	40.64274969	1355.69620253	1.616642896538e+00	2.257058274349e+19
1.2550108241e-02	41.28787270	1377.21518987	1.740391884812e+00	2.429829069015e+19
1.2746203682e-02	41.93299571	1398.73417722	1.944327402048e+00	2.714551407878e+19
1.2942299123e-02	42.57811872	1420.25316456	1.740739464587e+00	2.430314338711e+19
1.3138394565e-02	43.22324173	1441.77215190	1.575080026629e+00	2.199030728725e+19
1.3334490006e-02	43.86836474	1463.29113924	1.491695722534e+00	2.082614645798e+19
1.3530585447e-02	44.51348775	1484.81012658	1.321317816369e+00	1.844743398104e+19
1.3726680888e-02	45.15861076	1506.32911392	1.242578646266e+00	1.734812568125e+19
1.3922776330e-02	45.80373377	1527.84810127	1.077958245166e+00	1.504979598070e+19
1.4118871771e-02	46.44885678	1549.36708861	8.290109401313e-01	1.157414544644e+19
1.4314967212e-02	47.09397979	1570.88607595	6.618130815182e-01	9.239830855109e+18
1.4511062654e-02	47.73910281	1592.40506329	7.310917467800e-01	1.020705735269e+19
1.4707158095e-02	48.38422582	1613.92405063	6.574145237724e-58	9.178420872876e-39
1.4903253536e-02	49.02934883	1635.44303797	6.257452572535e-91	8.736273876826e-72
1.5099348977e-02	49.67447184	1656.96202532	6.697690356079e-111	9.350907036788e-92
1.5295444419e-02	50.31959485	1678.48101266	1.250693312862e-125	1.746141771019e-106
1.5491539860e-02	50.96471786	1700.00000000	2.472385501423e-137	3.451793939969e-118
