# temperature_K	conductance_per_area_x_W_per_m2K	conductance_per_area_y_W_per_m2K
0.00000000	0.000000000000e+00	0.000000000000e+00
2.00000000	2.877244183349e+06	2.687474136882e+06
4.00000000	1.031635408731e+07	1.018898976492e+07
6.00000000	2.121674563446e+07	2.119417167250e+07
8.00000000	3.526848139568e+07	3.555230038325e+07
10.00000000	5.125256876872e+07	5.199859416949e+07
12.00000000	6.751706293299e+07	6.878703273795e+07
14.00000000	8.284002029272e+07	8.462630115199e+07
16.00000000	9.663954566969e+07	9.889951214876e+07
18.00000000	1.088109751043e+08	1.114909530465e+08
20.00000000	1.195113568256e+08	1.225589395947e+08
22.00000000	1.290021395382e+08	1.323707506504e+08
24.00000000	1.375578523918e+08	1.412072875018e+08
26.00000000	1.454217548273e+08	1.493171395294e+08
28.00000000	1.527895493316e+08	1.568999996092e+08
30.00000000	1.598080155271e+08	1.641055403594e+08
32.00000000	1.665805913278e+08	1.710393723901e+08
34.00000000	1.731754414734e+08	1.777714444307e+08
36.00000000	1.796337036435e+08	1.843445195272e+08
38.00000000	1.859768424565e+08	1.907816601946e+08
40.00000000	1.922127233300e+08	1.970923582851e+08
42.00000000	1.983403712452e+08	2.032773012041e+08
44.00000000	2.043535450618e+08	2.093319271004e+08
46.00000000	2.102433203150e+08	2.152489775110e+08
48.00000000	2.159998815904e+08	2.210202582918e+08
50.00000000	2.216137078327e+08	2.266377975172e+08
52.00000000	2.270763059979e+08	2.320945580778e+08
54.00000000	2.323806186507e+08	2.373848310556e+08
56.00000000	2.375212035373e+08	2.425044073572e+08
58.00000000	2.424942595050e+08	2.474506009578e+08
60.00000000	2.472975538020e+08	2.522221776333e+08
62.00000000	2.519302905057e+08	2.568192278240e+08
64.00000000	2.563929480733e+08	2.612430106612e+08
66.00000000	2.606871051606e+08	2.654957875168e+08
68.00000000	2.648152673381e+08	2.695806570889e+08
70.00000000	2.687807026175e+08	2.735013994777e+08
72.00000000	2.725872903651e+08	2.772623335038e+08
74.00000000	2.762393858719e+08	2.808681893122e+08
76.00000000	2.797417012934e+08	2.843239968385e+08
78.00000000	2.830992026710e+08	2.876349897684e+08
80.00000000	2.863170221261e+08	2.908065240489e+08
82.00000000	2.894003839736e+08	2.938440096960e+08
84.00000000	2.923545433420e+08	2.967528545050e+08
86.00000000	2.951847358465e+08	2.995384182435e+08
88.00000000	2.978961369057e+08	3.022059759586e+08
90.00000000	3.004938293756e+08	3.047606891168e+08
92.00000000	3.029827782905e+08	3.072075834132e+08
94.00000000	3.053678116233e+08	3.095515322061e+08
96.00000000	3.076536061003e+08	3.117972446572e+08
98.00000000	3.098446772309e+08	3.139492577755e+08
100.00000000	3.119453728189e+08	3.160119316713e+08
102.00000000	3.139598693302e+08	3.179894474259e+08
104.00000000	3.158921705796e+08	3.198858070716e+08
106.00000000	3.177461082823e+08	3.217048352532e+08
108.00000000	3.195253440862e+08	3.234501822129e+08
110.00000000	3.212333727639e+08	3.251253277951e+08
112.00000000	3.228735262946e+08	3.267335862239e+08
114.00000000	3.244489786144e+08	3.282781114444e+08
116.00000000	3.259627508494e+08	3.297619028577e+08
118.00000000	3.274177168808e+08	3.311878113125e+08
120.00000000	3.288166091197e+08	3.325585452388e+08
122.00000000	3.301620243903e+08	3.338766768341e+08
124.00000000	3.314564298426e+08	3.351446482298e+08
126.00000000	3.327021688303e+08	3.363647775810e+08
128.00000000	3.339014667036e+08	3.375392650355e+08
130.00000000	3.350564364791e+08	3.386701985496e+08
132.00000000	3.361690843568e+08	3.397595595234e+08
134.00000000	3.372413150627e+08	3.408092282414e+08
136.00000000	3.382749370025e+08	3.418209891028e+08
138.00000000	3.392716672145e+08	3.427965356371e+08
140.00000000	3.402331361182e+08	3.437374752997e+08
142.00000000	3.411608920537e+08	3.446453340482e+08
144.00000000	3.420564056132e+08	3.455215607000e+08
146.00000000	3.429210737664e+08	3.463675310760e+08
148.00000000	3.437562237837e+08	3.471845519347e+08
150.00000000	3.445631169615e+08	3.479738647036e+08
152.00000000	3.453429521568e+08	3.487366490138e+08
154.00000000	3.460968691364e+08	3.494740260463e+08
156.00000000	3.468259517483e+08	3.501870616966e+08
158.00000000	3.475312309233e+08	3.508767695673e+08
160.00000000	3.482136875125e+08	3.515441137939e+08
162.00000000	3.488742549703e+08	3.521900117152e+08
164.00000000	3.495138218889e+08	3.528153363931e+08
166.00000000	3.501332343923e+08	3.534209189916e+08
168.00000000	3.507332983967e+08	3.540075510209e+08
170.00000000	3.513147817447e+08	3.545759864553e+08
172.00000000	3.518784162201e+08	3.551269437305e+08
174.00000000	3.524248994482e+08	3.556611076279e+08
176.00000000	3.529548966910e+08	3.561791310521e+08
178.00000000	3.534690425399e+08	3.566816367066e+08
180.00000000	3.539679425140e+08	3.571692186759e+08
182.00000000	3.544521745684e+08	3.576424439166e+08
184.00000000	3.549222905171e+08	3.581018536646e+08
186.00000000	3.553788173773e+08	3.585479647635e+08
188.00000000	3.558222586371e+08	3.589812709166e+08
190.00000000	3.562530954537e+08	3.594022438701e+08
192.00000000	3.566717877836e+08	3.598113345290e+08
194.00000000	3.570787754509e+08	3.602089740111e+08
196.00000000	3.574744791562e+08	3.605955746418e+08
198.00000000	3.578593014292e+08	3.609715308943e+08
200.00000000	3.582336275301e+08	3.613372202773e+08
202.00000000	3.585978263002e+08	3.616930041741e+08
204.00000000	3.589522509670e+08	3.620392286354e+08
206.00000000	3.592972399055e+08	3.623762251291e+08
208.00000000	3.596331173574e+08	3.627043112490e+08
210.00000000	3.599601941126e+08	3.630237913854e+08
