# temperature_K	TaN_x_W_per_m2K	TaN_y_W_per_m2K	TaN_z_W_per_m2K	Borophene_x_W_per_m2K	Borophene_y_W_per_m2K	Borophene_beta12_x_W_per_m2K	Borophene_beta12_y_W_per_m2K	Stanene_x_W_per_m2K	Stanene_y_W_per_m2K	Phosphorene_x_W_per_m2K	Phosphorene_y_W_per_m2K	Graphene_x_W_per_m2K	Silicon_x_W_per_m2K
138.00000000	7.692352012680e+08	7.786344472922e+08	6.312168838777e+08	2.900960276289e+09	2.239949772998e+09	1.127043729290e+09	1.788371443332e+09	3.392716672145e+08	3.427965356371e+08	1.944378970441e+09	1.389068888813e+09	1.672932203871e+09	1.470872990626e+08
140.00000000	7.778279090150e+08	7.872584486005e+08	6.375209990405e+08	2.958262997716e+09	2.283926970809e+09	1.148250979560e+09	1.823930547215e+09	3.402331361182e+08	3.437374752997e+08	1.961031505216e+09	1.400950293652e+09	1.712275738813e+09	1.490718079722e+08
142.00000000	7.863100317843e+08	7.957709942014e+08	6.437140128297e+08	3.015420651579e+09	2.327590040351e+09	1.169403624810e+09	1.859403949377e+09	3.411608920537e+08	3.446453340482e+08	1.977369516100e+09	1.412584561261e+09	1.751811336718e+09	1.510262586086e+08
144.00000000	7.946841596627e+08	8.041747088943e+08	6.497992224744e+08	3.072432238903e+09	2.370929425609e+09	1.190498357283e+09	1.894781206803e+09	3.420564056132e+08	3.455215607000e+08	1.993398241240e+09	1.423976935046e+09	1.791530794215e+09	1.529507775925e+08
146.00000000	8.029526649528e+08	8.124719979925e+08	6.557797390956e+08	3.129296942360e+09	2.413936367159e+09	1.211532028590e+09	1.930052435326e+09	3.429210737664e+08	3.463675310760e+08	2.009122882170e+09	1.435132557906e+09	1.831425932630e+09	1.548455147732e+08
148.00000000	8.111177218939e+08	8.206650671294e+08	6.616584995080e+08	3.186014090239e+09	2.456602869225e+09	1.232501641939e+09	1.965208294527e+09	3.437562237837e+08	3.471845519347e+08	2.024548605354e+09	1.446056475663e+09	1.871488605396e+09	1.567106419714e+08
150.00000000	8.191813252531e+08	8.287559409300e+08	6.674382776146e+08	3.242583124667e+09	2.498921667298e+09	1.253404344643e+09	2.000239971521e+09	3.445631169615e+08	3.479738647036e+08	2.039680542909e+09	1.456753639992e+09	1.911710705743e+09	1.585463516978e+08
152.00000000	8.271453077612e+08	8.367464805252e+08	6.731216953428e+08	3.299003573654e+09	2.540886196346e+09	1.274237420908e+09	2.035139163908e+09	3.453429521568e+08	3.487366490138e+08	2.054523792660e+09	1.467228910944e+09	1.952084174520e+09	1.603528558612e+08
154.00000000	8.350113563909e+08	8.446383999056e+08	6.787112330829e+08	3.355275026578e+09	2.582490559626e+09	1.294998284948e+09	2.069898062120e+09	3.460968691364e+08	3.494740260463e+08	2.069083417626e+09	1.477487059093e+09	1.992601008049e+09	1.621303844755e+08
156.00000000	8.427810274894e+08	8.524332811252e+08	6.842092396072e+08	3.411397112778e+09	2.623729498132e+09	1.315684474421e+09	2.104509331359e+09	3.468259517483e+08	3.501870616966e+08	2.083364445066e+09	1.487532767395e+09	2.033253265894e+09	1.638791843766e+08
158.00000000	8.504557607888e+08	8.601325883807e+08	6.896179414540e+08	3.467369482935e+09	2.664598360692e+09	1.336293644203e+09	2.138966093323e+09	3.475312309233e+08	3.508767695673e+08	2.097371865167e+09	1.497370632777e+09	2.074033078466e+09	1.655995179565e+08
160.00000000	8.580368923282e+08	8.677376809986e+08	6.949394517729e+08	3.523191792972e+09	2.705093074743e+09	1.356823560498e+09	2.173261907842e+09	3.482136875125e+08	3.515441137939e+08	2.111110629459e+09	1.507005167521e+09	2.114932654392e+09	1.672916619210e+08
162.00000000	8.655256663273e+08	8.752498253720e+08	7.001757786350e+08	3.578863690203e+09	2.745210117811e+09	1.377272095274e+09	2.207390754597e+09	3.488742549703e+08	3.521900117152e+08	2.124585649035e+09	1.516440800471e+09	2.155944287565e+09	1.689559060787e+08
164.00000000	8.729232460587e+08	8.826702058916e+08	7.053288328143e+08	3.634384801522e+09	2.784946489713e+09	1.397637221043e+09	2.241347014995e+09	3.495138218889e+08	3.528153363931e+08	2.137801792633e+09	1.525681878107e+09	2.197060363840e+09	1.705925521636e+08
166.00000000	8.802307237673e+08	8.899999349216e+08	7.104004350556e+08	3.689754723407e+09	2.824299685506e+09	1.417917005953e+09	2.275125454313e+09	3.501332343923e+08	3.534209189916e+08	2.150763884642e+09	1.534732665497e+09	2.238273367336e+09	1.722019126970e+08
168.00000000	8.874491296894e+08	8.972400618729e+08	7.153923228431e+08	3.744973013564e+09	2.863267669197e+09	1.438109609188e+09	2.308721204197e+09	3.507332983967e+08	3.540075510209e+08	2.163476703064e+09	1.543597347184e+09	2.279575886289e+09	1.737843098912e+08
170.00000000	8.945794402245e+08	9.043915814251e+08	7.203061566910e+08	3.800039184040e+09	2.901848848236e+09	1.458213276680e+09	2.342129745551e+09	3.513147817447e+08	3.545759864553e+08	2.175944977490e+09	1.552280027992e+09	2.320960618464e+09	1.753400745967e+08
172.00000000	9.016225853135e+08	9.114554409531e+08	7.251435259747e+08	3.854952695649e+09	2.940042048797e+09	1.478226337093e+09	2.375346891903e+09	3.518784162201e+08	3.551269437305e+08	2.188173387103e+09	1.560784733803e+09	2.362420376081e+09	1.768695452954e+08
174.00000000	9.085794550757e+08	9.184325472099e+08	7.299059543271e+08	3.909712953576e+09	2.977846491863e+09	1.498147198089e+09	2.408368773255e+09	3.524248994482e+08	3.556611076279e+08	2.200166558748e+09	1.569115412300e+09	2.403948090271e+09	1.783730671407e+08
176.00000000	9.154509057573e+08	9.253237723185e+08	7.345949046209e+08	3.964319304036e+09	3.015261770122e+09	1.517974342847e+09	2.441191820472e+09	3.529548966910e+08	3.561791310521e+08	2.211929065081e+09	1.577275933697e+09	2.445536815039e+09	1.798509910443e+08
178.00000000	9.222377650428e+08	9.321299591231e+08	7.392117835614e+08	4.018771031872e+09	3.052287825673e+09	1.537706326828e+09	2.473812750214e+09	3.534690425399e+08	3.566816367066e+08	2.223465422828e+09	1.585270091468e+09	2.487179730751e+09	1.813036728106e+08
180.00000000	9.289408367762e+08	9.388519259501e+08	7.437579459134e+08	4.073067358991e+09	3.088924928553e+09	1.557341774765e+09	2.506228550441e+09	3.539679425140e+08	3.571692186759e+08	2.234780091142e+09	1.593101603078e+09	2.528870147151e+09	1.827314723192e+08
182.00000000	9.355609051407e+08	9.454904708236e+08	7.482346983835e+08	4.127207443543e+09	3.125173656069e+09	1.576879377865e+09	2.538436466483e+09	3.544521745684e+08	3.576424439166e+08	2.245877470099e+09	1.600774110724e+09	2.570601505904e+09	1.841347527526e+08
184.00000000	9.420987383414e+08	9.520463751827e+08	7.526433031823e+08	4.181190379767e+09	3.161034872945e+09	1.596317891214e+09	2.570433987687e+09	3.549222905171e+08	3.581018536646e+08	2.256761899311e+09	1.608291182103e+09	2.612367382710e+09	1.855138798708e+08
186.00000000	9.485550918319e+08	9.585204071403e+08	7.569849812869e+08	4.235015198412e+09	3.196509712274e+09	1.615656131358e+09	2.602218834647e+09	3.553788173773e+08	3.585479647635e+08	2.267437656684e+09	1.615656311187e+09	2.654161488970e+09	1.868692213307e+08
188.00000000	9.549307111266e+08	9.649133243267e+08	7.612609154259e+08	4.288680867683e+09	3.231599557259e+09	1.634892974061e+09	2.633788946983e+09	3.558222586371e+08	3.589812709166e+08	2.277908957301e+09	1.622872919032e+09	2.695977673056e+09	1.882011460491e+08
190.00000000	9.612263342354e+08	9.712258763522e+08	7.654722528058e+08	4.342186294627e+09	3.266306023741e+09	1.654027352216e+09	2.665142471697e+09	3.562530954537e+08	3.594022438701e+08	2.288179952451e+09	1.629944354609e+09	2.737809921186e+09	1.895100236079e+08
192.00000000	9.674426937555e+08	9.774588069269e+08	7.696201075999e+08	4.395530326926e+09	3.300630943495e+09	1.673058253899e+09	2.696277752065e+09	3.566717877836e+08	3.598113345290e+08	2.298254728788e+09	1.636873895662e+09	2.779652357927e+09	1.907962237006e+08
194.00000000	9.735805186541e+08	9.836128556690e+08	7.737055632155e+08	4.448711755018e+09	3.334576348293e+09	1.691984720558e+09	2.727193317064e+09	3.570787754509e+08	3.602089740111e+08	2.308137307624e+09	1.643664749589e+09	2.821499246368e+09	1.920601156179e+08
196.00000000	9.796405357718e+08	9.896887596320e+08	7.777296743594e+08	4.501729314522e+09	3.368144454691e+09	1.710805845317e+09	2.757887871318e+09	3.574744791562e+08	3.605955746418e+08	2.317831644353e+09	1.650320054354e+09	2.863344987959e+09	1.933020677715e+08
198.00000000	9.856234710753e+08	9.956872545803e+08	7.816934689157e+08	4.554581688905e+09	3.401337649557e+09	1.729520771397e+09	2.788360285542e+09	3.578593014292e+08	3.609715308943e+08	2.327341627998e+09	1.656842879422e+09	2.905184122062e+09	1.945224472541e+08
200.00000000	9.915300506849e+08	1.001609076038e+09	7.855979496529e+08	4.607267512369e+09	3.434158476294e+09	1.748128690628e+09	2.818609587471e+09	3.582336275301e+08	3.613372202773e+08	2.336671080883e+09	1.663236226716e+09	2.947011325227e+09	1.957216194335e+08
202.00000000	9.973610017021e+08	1.007454960139e+09	7.894440957730e+08	4.659785372900e+09	3.466609621755e+09	1.766628842056e+09	2.848634953256e+09	3.585978263002e+08	3.616930041741e+08	2.345823758411e+09	1.669503031602e+09	2.988821410217e+09	1.968999475806e+08
204.00000000	1.003117052858e+09	1.013225644288e+09	7.932328643179e+08	4.712133815468e+09	3.498693903825e+09	1.785020510632e+09	2.878435699297e+09	3.589522509670e+08	3.620392286354e+08	2.354803348967e+09	1.675646163885e+09	3.030609324809e+09	1.980577925280e+08
206.00000000	1.008798935005e+09	1.018921867679e+09	7.969651914434e+08	4.764311345335e+09	3.530414259644e+09	1.803303025974e+09	2.908011274511e+09	3.592972399055e+08	3.623762251291e+08	2.363613473907e+09	1.681668428836e+09	3.072370150388e+09	1.991955123585e+08
208.00000000	1.014407381465e+09	1.024544371654e+09	8.006419935741e+08	4.816316431448e+09	3.561773734469e+09	1.821475761188e+09	2.937361253006e+09	3.596331173574e+08	3.627043112490e+08	2.372257687658e+09	1.687572568227e+09	3.114099100365e+09	2.003134621219e+08
210.00000000	1.019943128261e+09	1.030093899953e+09	8.042641684488e+08	4.868147509891e+09	3.592775471122e+09	1.839538131761e+09	2.966485327141e+09	3.599601941126e+08	3.630237913854e+08	2.380739477907e+09	1.693361261382e+09	3.155791518419e+09	2.014119935781e+08
212.00000000	1.025406914237e+09	1.035571198847e+09	8.078325960670e+08	4.919802987377e+09	3.623422700040e+09	1.857489594494e+09	2.995383300960e+09	3.602787681534e+08	3.633349573593e+08	2.389062265868e+09	1.699037126242e+09	3.197442876611e+09	2.024914549656e+08
214.00000000	1.030799481084e+09	1.040977017182e+09	8.113481395451e+08	4.971281244752e+09	3.653718729871e+09	1.875329646490e+09	3.024055083973e+09	3.605891252645e+08	3.636380890227e+08	2.397229406642e+09	1.704602720444e+09	3.239048773364e+09	2.035521907934e+08
