# meta_json: {"atom_symbols": ["B", "B", "B", "B", "B"], "lattice_vectors_override_angstrom": [[5.112337165743099, 0.0, 0.0], [0.0, 2.953769159320898, 0.0], [0.0, 0.0, 15.000000297369095]], "lattice_vectors_raw": [[1.0, 0.0, 0.0], [0.0, 0.577738741, 0.0], [0.0, 0.0, 2.934079958]], "source_format": "qe_q2r_fc", "thickness_angstrom": 2.7, "thickness_direction": 3, "transport_direction": 2, "transverse_area_m2": 1.3803310347506371e-19}
# omega_qe	freq_thz	freq_cm^-1	transmission	transmission_per_m2
6.2531231325e-03	20.57178686	686.20094719	7.833905411368e-01	5.675381639726e+18
6.3437481055e-03	20.86992870	696.14588846	7.980800182075e-01	5.781801597699e+18
6.4343730784e-03	21.16807054	706.09082972	9.581938487872e-01	6.941768493673e+18
6.5249980513e-03	21.46621238	716.03577098	1.973536691379e+00	1.429756081472e+19
6.6156230243e-03	21.76435422	725.98071225	2.475162666861e+00	1.793165990293e+19
6.7062479972e-03	22.06249606	735.92565351	2.548315546557e+00	1.846162610564e+19
6.7968729701e-03	22.36063790	745.87059477	1.925176480438e+00	1.394720854614e+19
6.8874979431e-03	22.65877973	755.81553604	2.339183189788e+00	1.694653768479e+19
6.9781229160e-03	22.95692157	765.76047730	2.193419127583e+00	1.589052967993e+19
7.0687478889e-03	23.25506341	775.70541856	2.317982830439e+00	1.679294873536e+19
7.1593728619e-03	23.55320525	785.65035983	1.671249397151e+00	1.210759850410e+19
7.2499978348e-03	23.85134709	795.59530109	1.724754899873e+00	1.249522655400e+19
7.3406228078e-03	24.14948893	805.54024236	1.517503852304e+00	1.099376753909e+19
7.4312477807e-03	24.44763077	815.48518362	1.331564095987e+00	9.646701135190e+18
7.5218727536e-03	24.74577260	825.43012488	1.016823212496e+00	7.366517066535e+18
7.6124977266e-03	25.04391444	835.37506615	6.494481470127e-01	4.705017352088e+18
7.7031226995e-03	25.34205628	845.32000741	3.455810782834e-01	2.503610145561e+18
7.7937476724e-03	25.64019812	855.26494867	4.516863220196e-01	3.272304328804e+18
7.8843726454e-03	25.93833996	865.20988994	1.067061492383e+00	7.730475266581e+18
7.9749976183e-03	26.23648180	875.15483120	1.282561751724e+00	9.291696842532e+18
8.0656225912e-03	26.53462364	885.09977246	1.060503966424e+00	7.682968358495e+18
8.1562475642e-03	26.83276547	895.04471373	1.210275432939e+00	8.768008560769e+18
8.2468725371e-03	27.13090731	904.98965499	1.239827320424e+00	8.982101316355e+18
8.3374975100e-03	27.42904915	914.93459626	4.602090898134e-01	3.334048704459e+18
8.4281224830e-03	27.72719099	924.87953752	7.372990226854e-01	5.341465229162e+18
8.5187474559e-03	28.02533283	934.82447878	6.391532928437e-01	4.630434850429e+18
8.6093724288e-03	28.32347467	944.76942005	5.338591468601e-01	3.867616777569e+18
8.6999974018e-03	28.62161651	954.71436131	6.311641460587e-01	4.572556366327e+18
8.7906223747e-03	28.91975835	964.65930257	4.714862504117e-01	3.415747661552e+18
8.8812473477e-03	29.21790018	974.60424384	1.458898610388e+00	1.056919371991e+19
8.9718723206e-03	29.51604202	984.54918510	2.144784316576e+00	1.553818803301e+19
9.0624972935e-03	29.81418386	994.49412637	2.271648482668e+00	1.645727311404e+19
9.1531222665e-03	30.11232570	1004.43906763	3.102674207624e+00	2.247775446261e+19
9.2437472394e-03	30.41046754	1014.38400889	2.825122261534e+00	2.046699081894e+19
9.3343722123e-03	30.70860938	1024.32895016	2.100089356790e+00	1.521438918577e+19
9.4249971853e-03	31.00675122	1034.27389142	1.758918450422e+00	1.274272914352e+19
9.5156221582e-03	31.30489305	1044.21883268	1.599348277765e+00	1.158670085291e+19
9.6062471311e-03	31.60303489	1054.16377395	1.470848063437e+00	1.065576319309e+19
9.6968721041e-03	31.90117673	1064.10871521	6.631274777295e-01	4.804119164424e+18
9.7874970770e-03	32.19931857	1074.05365647	6.329499294215e-01	4.585493722061e+18
9.8781220499e-03	32.49746041	1083.99859774	5.734434209474e-01	4.154390552053e+18
9.9687470229e-03	32.79560225	1093.94353900	5.208674406297e-01	3.773496556381e+18
1.0059371996e-02	33.09374409	1103.88848027	5.393096929757e-01	3.907104016343e+18
1.0149996969e-02	33.39188592	1113.83342153	9.628742546813e-01	6.975676344590e+18
1.0240621942e-02	33.69002776	1123.77836279	9.579407301723e-01	6.939934740693e+18
1.0331246915e-02	33.98816960	1133.72330406	1.095804940509e+00	7.938711170881e+18
1.0421871888e-02	34.28631144	1143.66824532	1.078153925587e+00	7.810835940395e+18
1.0512496860e-02	34.58445328	1153.61318658	2.806267048223e-01	2.033039160588e+18
1.0603121833e-02	34.88259512	1163.55812785	9.043714817468e-02	6.551844876183e+17
1.0693746806e-02	35.18073696	1173.50306911	8.808520570142e-14	6.381455135314e+05
1.0784371779e-02	35.47887879	1183.44801037	2.350973500456e-14	1.703195422887e+05
