# meta_json: {"atom_symbols": ["P", "P", "P", "P"], "lattice_vectors_override_angstrom": [[3.2625138212665235, 0.0, 0.0], [0.0, 4.3413791830061905, 0.0], [0.0, 0.0, 20.28000809018394]], "lattice_vectors_raw": null, "source_format": "qe_q2r_fc", "thickness_angstrom": 2.244, "thickness_direction": 3, "transport_direction": 2, "transverse_area_m2": 7.32108101492208e-20}
# omega_qe	freq_thz	freq_cm^-1	transmission	transmission_per_m2
2.2966567560e-03	7.55563776	252.02894744	7.764446159019e-01	1.060560065268e+19
2.3331116251e-03	7.67556852	256.02940693	7.750628869528e-01	1.058672736134e+19
2.3695664943e-03	7.79549928	260.02986641	7.748922072112e-01	1.058439601518e+19
2.4060213634e-03	7.91543004	264.03032589	7.697794583837e-01	1.051456003307e+19
2.4424762326e-03	8.03536080	268.03078538	2.140806670795e-01	2.924167437065e+18
2.4789311017e-03	8.15529155	272.03124486	6.905663786387e-13	9.432573922227e+06
2.5153859708e-03	8.27522231	276.03170434	2.582043144092e-15	3.526860498920e+04
2.5518408400e-03	8.39515307	280.03216383	1.748498667610e-16	2.388306677724e+03
2.5882957091e-03	8.51508383	284.03262331	3.559089322341e-17	4.861425949373e+02
2.6247505783e-03	8.63501459	288.03308279	1.095964882692e-17	1.496998708877e+02
2.6612054474e-03	8.75494535	292.03354228	4.634991282095e-18	6.331020340640e+01
2.6976603165e-03	8.87487610	296.03400176	2.679027879198e-18	3.659333742841e+01
2.7341151857e-03	8.99480686	300.03446124	2.031194605117e-18	2.774446288706e+01
2.7705700548e-03	9.11473762	304.03492073	1.863242247614e-18	2.545037056435e+01
2.8070249240e-03	9.23466838	308.03538021	1.926151839994e-18	2.630966432509e+01
2.8434797931e-03	9.35459914	312.03583969	2.154961510284e-18	2.943501794191e+01
2.8799346623e-03	9.47452989	316.03629918	2.565468487437e-18	3.504220868760e+01
2.9163895314e-03	9.59446065	320.03675866	3.238995843280e-18	4.424204344519e+01
2.9528444005e-03	9.71439141	324.03721814	4.356471764395e-18	5.950585378738e+01
2.9892992697e-03	9.83432217	328.03767763	6.307209402998e-18	8.615134008410e+01
3.0257541388e-03	9.95425293	332.03813711	9.995179577968e-18	1.365260069872e+02
3.0622090080e-03	10.07418369	336.03859659	1.781613919341e-17	2.433539412703e+02
3.0986638771e-03	10.19411444	340.03905607	3.762480523371e-17	5.139241753646e+02
3.1351187463e-03	10.31404520	344.03951556	1.081819969390e-16	1.477677910113e+03
3.1715736154e-03	10.43397596	348.03997504	7.747517397718e-16	1.058247734443e+04
3.2080284845e-03	10.55390672	352.04043452	1.730731412427e-13	2.364038055172e+06
3.2444833537e-03	10.67383748	356.04089401	1.058959128494e-01	1.446451864603e+18
3.2809382228e-03	10.79376823	360.04135349	3.326288819126e-01	4.543439435168e+18
3.3173930920e-03	10.91369899	364.04181297	6.248282393057e-01	8.534644515369e+18
3.3538479611e-03	11.03362975	368.04227246	7.748425303227e-01	1.058371746937e+19
3.3903028303e-03	11.15356051	372.04273194	8.863416973569e-01	1.210670521949e+19
3.4267576994e-03	11.27349127	376.04319142	1.108544566677e+00	1.514181531959e+19
3.4632125685e-03	11.39342203	380.04365091	1.108308477249e+00	1.513859053042e+19
3.4996674377e-03	11.51335278	384.04411039	9.974492284569e-01	1.362434354194e+19
3.5361223068e-03	11.63328354	388.04456987	9.974634763871e-01	1.362453815706e+19
3.5725771760e-03	11.75321430	392.04502936	8.859703831564e-01	1.210163337013e+19
3.6090320451e-03	11.87314506	396.04548884	8.862767186164e-01	1.210581766286e+19
3.6454869143e-03	11.99307582	400.04594832	7.751574461030e-01	1.058801896227e+19
3.6819417834e-03	12.11300657	404.04640781	7.744286014667e-01	1.057806353854e+19
3.7183966525e-03	12.23293733	408.04686729	6.632726697181e-01	9.059764102681e+18
3.7548515217e-03	12.35286809	412.04732677	5.137914308125e-01	7.017972206089e+18
3.7913063908e-03	12.47279885	416.04778626	9.892416781197e-01	1.351223509347e+19
3.8277612600e-03	12.59272961	420.04824574	1.649340773860e+00	2.252865076207e+19
3.8642161291e-03	12.71266037	424.04870522	9.924985101284e-01	1.355672076440e+19
3.9006709983e-03	12.83259112	428.04916471	1.099628161925e+00	1.502002449753e+19
3.9371258674e-03	12.95252188	432.04962419	1.187420146434e+00	1.621919145566e+19
3.9735807365e-03	13.07245264	436.05008367	1.765433675983e+00	2.411438518963e+19
4.0100356057e-03	13.19238340	440.05054316	1.550881343610e+00	2.118377518905e+19
4.0464904748e-03	13.31231416	444.05100264	1.421492785946e+00	1.941643294273e+19
4.0829453440e-03	13.43224491	448.05146212	9.528071913406e-01	1.301456969809e+19
4.1194002131e-03	13.55217567	452.05192161	1.108576213231e-01	1.514224758573e+18
4.1558550823e-03	13.67210643	456.05238109	4.231845366760e-01	5.780355876591e+18
4.1923099514e-03	13.79203719	460.05284057	1.108983537537e-01	1.514781130377e+18
4.2287648205e-03	13.91196795	464.05330006	1.108275767234e-01	1.513814373826e+18
4.2652196897e-03	14.03189870	468.05375954	1.102756115725e-01	1.506274979716e+18
4.3016745588e-03	14.15182946	472.05421902	3.036798048312e-15	4.148018635666e+04
4.3381294280e-03	14.27176022	476.05467850	7.867668006831e-18	1.074659328424e+02
